transaction_id,user_id,first_name,last_name,username,email,age,subscription,region,city,store_id,product_category,quantity,price,sale_amount,status,transaction_date,raw_timestamp
T0014175,U002343,Charles,Adkins,owensallen,rebeccahansen@example.com,55.0,Basic,South,Chennai,S032,Sports,5,,1071.85,Refunded,2025-08-08,02/03/2026 13:45
T0001304,U005116,Robin,Lynch,russellcourtney,wellsnatalie@example.com,20.0,Basic,West,Ahmedabad,S013,Sports,5,68.91,344.55,Completed,01/01/2025,2025-03-05 08:45:13
T0001932,U001154,Kathryn,Scott,john52,bobby53@example.net,46.0,Premium,West,Mumbai,S011,Home & Kitchen,2,136.87,273.74,Completed,19-Jan-2026,2025-12-11T09:42:14
T0012529,U002619,Eric,Keller,david95,angela86@example.org,30.0,Standard,West,Mumbai,S049,Groceries,6,160.4,962.4,Completed,01-Dec-2024,2026-03-12T12:24:32
T0014264,U002318,Jessica,Mitchell,taylorjimmy,edward12@example.org,45.0,Premium,North,Jaipur,S010,Electronics,4,152.38,609.52,Completed,2026-07-14,22/12/2025 13:43
T0007818,U001643,Benjamin,Romero,martin61,caleb05@example.com,62.0,Standard,North,Jaipur,S036,Groceries,4,67.07,268.28,Pending,04/02/2026,30/03/2025 19:52
T0013687,U006550,Angelica,Hogan,,sandraespinoza@example.com,17.0,Basic,North,Chandigarh,S009,Electronics,3,101.35,304.05,Completed,2026-01-22,12/11/2025 15:59
T0010115,U005592,Jimmy,Lopez,iadkins,danielsderek@example.com,69.0,Basic,West,Ahmedabad,S038,Groceries,1,250.11,250.11,Cancelled,2025-11-03,15/04/2026 03:54
T9001280,U003803,Julie,Arnold,salasrebecca,stevensalicia@example.com,36.0,Premium,North,Jaipur,S023,Sports,1,68.5,68.5,Completed,14/09/2024,2025-09-07T17:42:50
T9001934,U004482,Ernest,Gomez,collinsjose,thomasbenson@example.org,26.0,Basic,North,Lucknow,S038,Groceries,6,56.05,336.3,Completed,22/08/2025,2025-10-11 21:39:47
T9002169,U006532,Brittany,May,theresagonzalez,wilcoxjulie@example.net,23.0,Standard,South,Chennai,S042,Books,5,77.89,389.45,Completed,06/07/2026,2025-07-09T01:02:26
T0015972,U000321,Crystal,Wheeler,nponce,flong@example.org,64.0,Standard,West,Mumbai,S009,Books,6,104.96,629.76,Completed,11-04-2025,10/07/2026 09:58
T0006439,U005313,Bradley,Simmons,mike63,watkinsmegan@example.net,34.0,Basic,East,Bhubaneswar,S047,Groceries,3,40.82,122.46,Completed,02-Mar-2025,2024-08-25 21:36:14
T0005067,U003330,James,Hall,pdaniel,usims@example.org,30.0,Standard,West,Surat,S051,Electronics,5,115.46,577.3,Cancelled,31-Jan-2025,2024-07-29 20:56:17
T0003357,U002720,Brett,Meyers,williamhernandez,ashlee36@example.org,48.0,Standard,North,Delhi,S003,Electronics,1,154.39,154.39,Cancelled,01-28-2025,25/07/2025 03:04
T0003296,U001623,Sean,King,andrew30,danielle06@example.com,16.0,Basic,North,Delhi,S020,Electronics,3,149.25,447.75,Completed,2025-03-22,28/05/2026 13:05
T0013778,U000323,Keith,Obrien,mcphersonmichael,lbrown@example.org,41.0,Basic,North,Delhi,S059,Groceries,2,75.17,150.34,Pending,22-Oct-2025,2025-01-29T13:57:00
T0000394,U005826,Justin,Welch,mark87,ypreston@example.net,19.0,Basic,East,Patna,S058,Clothing,5,60.7,303.5,Pending,30-Oct-2024,17/11/2024 13:01
T0009469,U005315,Tyler,Palmer,danielle19,,26.0,Basic,North,Delhi,S048,Books,2,91.91,183.82,Completed,06-01-2026,18/01/2025 15:01
T0012689,U003304,Derek,Anderson,xkelly,diazjeanne@example.org,61.0,Basic,South,,S058,Electronics,2,95.35,190.7,Completed,15/10/2025,2024-09-22 23:39:01
T0017090,U000534,Daisy,Brown,ekramer,martinkyle@example.net,69.0,Premium,South,Chennai,S030,Beauty,1,179.3,179.3,Cancelled,05/08/2025,2024-07-22 07:13:00
T0004696,U002908,Andrew,Bell,blutz,williamsdenise@example.org,24.0,Standard,South,Kochi,S017,Home & Kitchen,3,65.13,,Completed,18-Sep-2024,2026-07-09 05:17:04
T0001537,U003874,Daniel,Franco,torrestricia,iriley@example.com,39.0,Premium,West,Surat,S053,Clothing,4,133.95,535.8,Completed,26/11/2025,2025-01-19T12:33:22
T0002665,U005498,Sara,Diaz,cynthiacole,williammurray@example.com,20.0,Basic,East,Guwahati,S017,Home & Kitchen,6,109.35,656.1,Completed,28-May-2025,2025-10-14T18:09:45
T0013070,U002791,Jane,Stevens,monicabrown,juliebryant@example.org,72.0,Basic,West,Surat,S033,Sports,5,64.8,324.0,Completed,02/01/2025,21/03/2026 01:17
T0016942,U006639,Erica,Ford,,lindsay20@example.com,68.0,Premium,North,Jaipur,S024,Clothing,6,66.78,400.68,,2025-01-27,25/06/2026 09:36
T0007416,U001669,Edward,Pugh,allison95,alisonjimenez@example.com,64.0,Standard,West,Mumbai,S021,Electronics,3,69.16,207.48,Pending,02-21-2026,2024-10-02T20:04:16
T0003096,U004595,Joan,Wright,brandon45,wolfjulie@example.org,56.0,Basic,South,Hyderabad,S014,Electronics,1,168.91,168.91,Completed,11-28-2024,26/08/2024 15:46
T9002229,U001460,Matthew,Smith,forddaniel,eblack@example.com,54.0,Standard,North,Delhi,S004,Clothing,1,212.85,212.85,Completed,02-28-2026,2025-08-15T23:24:02
T0002248,U003951,Adam,Parsons,brooksjames,joshua00@example.org,56.0,Basic,West,Surat,S049,Electronics,6,107.37,644.22,Completed,04-18-2025,27/02/2026 13:39
T0005426,U001436,Alex,Rich,cgross,steventanner@example.org,36.0,Basic,North,Jaipur,S004,Groceries,2,59.65,119.3,Completed,2024-09-20,2026-01-26T03:55:08
T0007414,U000281,Gabriel,Hall,thomasrios,ashleyrodriguez@example.org,59.0,Basic,South,Hyderabad,S018,Sports,1,25.12,25.12,Refunded,2026-01-15,08/06/2025 20:25
T0013405,U004604,Robin,Jacobs,jessicaking,awhite@example.org,59.0,Standard,East,Patna,S005,Books,4,23.91,95.64,Completed,2025-05-30,24/01/2025 03:44
T0013933,U000574,Amy,Watkins,melvin09,mary27@example.com,64.0,Standard,North,Delhi,S007,Home & Kitchen,4,119.58,478.32,Completed,2025-12-01,2024-08-17T07:35:28
T0012756,U006121,Paul,Peterson,carriemoore,onguyen@example.org,32.0,Standard,North,Delhi,S046,Groceries,3,166.22,498.66,Completed,26-Jun-2025,2025-04-09 07:18:58
T0010896,U000467,Scott,Hines,melanielee,jamesfrazier@example.org,36.0,Premium,East,Bhubaneswar,S025,Electronics,5,66.57,332.85,Refunded,04-Feb-2026,2025-07-02 01:20:15
T0011144,U005735,Nicholas,Brown,stephenbenton,wilsonjohn@example.net,57.0,Premium,East,Guwahati,S008,Clothing,6,48.79,292.74,Completed,29/10/2024,21/11/2024 16:23
T9002485,U001088,Linda,Villarreal,sean69,luke88@example.org,44.0,Premium,South,Hyderabad,S038,Beauty,2,103.24,206.48,Completed,09-Sep-2024,2025-08-26T00:14:14
T0010195,U000921,Alexandria,Ayers,ksanders,,20.0,Standard,North,Lucknow,S019,Sports,1,26.84,26.84,Completed,2025-02-13,2026-03-18 19:07:11
T0001402,U001282,Nicole,Barber,sramos,tmartin@example.com,58.0,Premium,South,Kochi,S040,Beauty,2,110.81,221.62,Cancelled,01-25-2026,14/05/2025 19:57
T0008071,U002018,Carolyn,Brown,woneill,bparks@example.net,44.0,Standard,South,Kochi,S038,Beauty,4,59.54,238.16,Completed,18/10/2025,27/11/2024 20:23
T0005978,U003705,Tiffany,Mckenzie,richardgabriel,kimberlywilson@example.com,52.0,Standard,South,Hyderabad,S045,Books,6,50.01,300.06,Completed,23/08/2024,2025-12-20T23:03:06
T0014126,U005323,Martin,Gonzalez,andersonthomas,jennahart@example.net,16.0,Standard,East,Guwahati,S007,Books,5,361.05,1805.25,Refunded,2025-10-29,04/05/2026 05:37
T0010644,U004030,Keith,Jacobs,michaelmitchell,bryantkeith@example.org,55.0,Basic,West,Pune,S056,Electronics,1,87.69,,Completed,14/01/2026,2024-09-09T20:25:44
T0008418,U002587,Nicole,Smith,rodriguezshannon,xsawyer@example.org,34.0,Standard,North,Delhi,S047,Books,6,37.12,222.72,Pending,2025-02-26,2025-10-01T09:20:14
T0016919,U006968,Lori,Camacho,michellelucero,laurenhill@example.org,25.0,Basic,South,Kochi,S023,Electronics,2,119.01,238.02,Completed,2025-01-19,2024-11-10 23:52:14
T0007987,U005429,Jessica,Owens,   ,sarahfox@example.com,50.0,Standard,North,Chandigarh,S046,Sports,3,127.95,383.85,Completed,02/04/2025,27/11/2024 08:06
T0015566,U000292,Sharon,Perry,judyshaw,tcantu@example.org,28.0,Premium,East,Bhubaneswar,S045,Electronics,6,239.54,1437.24,Cancelled,2024-10-13,16/05/2025 08:38
T0017458,U004835,Amber,Christian,jacob10,whiteanne@example.com,70.0,Premium,West,Pune,S014,Books,6,94.15,564.9,Refunded,09-Dec-2024,2024-07-24 14:18:46
T0017797,U001787,Angela,Brown,dustinsmith,michael70@example.org,21.0,Premium,North,Lucknow,S056,Groceries,4,139.22,556.88,Completed,28/07/2025,09/03/2026 01:10
T0013916,U005932,Rebecca,Baldwin,gweber,adamhoward@example.org,16.0,Premium,South,Kochi,S014,Electronics,2,246.12,492.24,Completed,14-Mar-2026,06/12/2025 05:27
T0011058,U004663,Carrie,Johnson,kevin82,wadetyler@example.org,46.0,Standard,East,Guwahati,S003,Electronics,2,80.85,161.7,Completed,09-Dec-2025,2025-11-04T17:32:46
T0011257,U005082,Jeremy,Rosario,aguilarlarry,carriewatkins@example.org,24.0,Standard,North,Jaipur,S035,Home & Kitchen,5,110.32,551.6,Completed,2025-02-02,12/05/2026 20:08
T0001504,U005850,John,Guerrero,evansjason,williskatherine@example.net,18.0,Basic,South,Kochi,S001,Clothing,4,115.1,460.4,Completed,08/07/2026,28/10/2025 17:03
T0012153,U005312,Mary,Steele,   ,davidcooper@example.net,23.0,Premium,West,Mumbai,S038,Sports,2,159.05,318.1,Completed,28/11/2025,01/03/2026 20:56
T0006958,U003655,Gerald,Clark,owhite,,65.0,Basic,West,Mumbai,S036,Beauty,4,,279.92,Completed,2025-01-02,23/12/2024 22:35
T0005400,U000112,Evan,Wallace,melaniehoward,paulaperez@example.com,42.0,Basic,North,Delhi,S048,Groceries,1,85.87,85.87,Completed,18-Nov-2024,2026-03-13T23:24:37
T0000214,U004111,Daniel,Garcia,deborahwilliams,,36.0,Premium,West,Mumbai,S036,Books,6,82.49,,Completed,26-Dec-2024,14/01/2026 16:38
T0001032,U003856,Kimberly,Sandoval,rbrowning,joseph63@example.org,50.0,Standard,West,,S012,Groceries,3,,109.44,Completed,2025-02-02,2025-06-20T22:28:29
T0013091,U003818,Kristen,White,elizabeth04,,29.0,Premium,East,Kolkata,S028,Electronics,6,25.62,153.72,Cancelled,16-Oct-2025,05/01/2026 16:34
T0003435,U003108,Christopher,Suarez,james87,joshuawalsh@example.net,19.0,Standard,West,Pune,S043,Books,3,323.39,970.17,Completed,2026-02-11,2026-03-29 04:09:30
T9000530,U003350,Christian,Valdez,trodriguez,nealrobert@example.com,31.0,Standard,South,Bangalore,S030,Sports,2,269.49,538.98,Completed,2024-12-04,2026-05-05 10:23:43
T0009709,U005279,Carl,Harris,,jreyes@example.net,46.0,Premium,East,Patna,S003,Sports,6,283.65,1701.9,Completed,20-Aug-2025,2026-07-04 15:26:59
T0007118,U001286,Anna,Dominguez,ylewis,russell28@example.com,34.0,Premium,West,Ahmedabad,S057,Home & Kitchen,1,201.98,201.98,Completed,2026-05-07,2026-07-14T12:05:05
T0003605,U003200,Cheryl,Pruitt,brian53,zimmermanashley@example.com,62.0,Basic,West,Pune,S011,Books,2,122.98,245.96,Pending,06-20-2026,03/03/2026 19:02
T0010237,U002508,Gregory,Garcia,charlespeterson,sarahgarcia@example.net,34.0,Basic,North,Chandigarh,S005,Beauty,6,97.44,584.64,Cancelled,13-Aug-2024,2025-09-01 14:12:19
T0005655,U001304,Nicole,Kennedy,christinepadilla,fflores@example.org,19.0,Standard,North,Lucknow,S047,Beauty,5,68.4,342.0,Cancelled,04-15-2025,08/03/2025 01:55
T0004793,U004473,Tracy,Frank,gregorymiller,nwilliams@example.org,22.0,Premium,North,Jaipur,S019,Sports,6,124.46,746.76,Completed,13-Oct-2024,08/01/2026 15:38
T0010847,U002998,Lisa,Brown,qdudley,pjohnson@example.net,45.0,Premium,South,Chennai,S023,Sports,6,120.38,722.28,Completed,21-Oct-2024,2026-01-09 15:02:52
T0003495,U004191,Anthony,Jones,steven40,kathryn99@example.com,58.0,Standard,West,Mumbai,S028,Groceries,5,17.15,85.75,Completed,05-02-2026,2024-07-26T14:47:56
T0014258,U006150,Kayla,Rose,bonnielopez,brittany85@example.com,23.0,Premium,South,Kochi,S042,Home & Kitchen,2,50.73,101.46,Cancelled,2026-02-17,25/12/2025 05:35
T0010752,U000641,Clayton,Lee,murphymichael,jwoodward@example.org,32.0,Basic,West,Ahmedabad,S032,Books,3,115.67,347.01,Completed,2024-12-19,2025-04-18T14:10:24
T0013227,U000164,Kayla,Ayala,williamhayes,jeffreywood@example.net,74.0,Premium,West,Ahmedabad,S049,Books,3,17.43,52.29,Completed,05-Mar-2025,2026-02-04T14:24:58
T0001715,U006796,Shane,Parker,ngallagher,bailey12@example.com,69.0,Basic,West,Surat,S021,Sports,5,,490.7,Completed,22/07/2025,2025-09-04T05:19:44
T0006101,U005470,James,Watts,robert79,dtanner@example.net,58.0,Standard,East,Patna,S002,Electronics,3,54.81,,Completed,31-Dec-2025,08/10/2025 22:23
T0004362,U006067,Beth,Hughes,christinawilliams,cheryl30@example.net,37.0,Basic,South,Chennai,S058,Books,6,111.33,,Completed,04-29-2025,2025-06-11 04:48:21
T0008599,U006574,John,Hill,rachel14,stevenrogers@example.net,23.0,Standard,South,Chennai,S050,Beauty,3,90.63,271.89,Completed,06-Dec-2025,13/06/2026 13:59
T0002661,U004102,Tracy,Johnson,shelby99,susan64@example.org,39.0,Premium,South,Hyderabad,S053,Beauty,3,210.86,632.58,Cancelled,08-26-2025,2025-03-11T02:24:03
T0004276,U002795,Amy,Robbins,mitchellcatherine,jasonjefferson@example.net,24.0,Standard,West,Surat,S038,Home & Kitchen,6,48.4,290.4,Completed,27/05/2026,2024-08-26 10:20:58
T0014046,U004266,James,Nelson,mhall,woodspatricia@example.net,20.0,Standard,North,Lucknow,S015,Home & Kitchen,2,75.39,150.78,Completed,2025-06-16,2026-05-05 18:02:09
T0013107,U001456,Natalie,Browning,mwood,debrahunt@example.net,58.0,Premium,North,Delhi,S044,Beauty,5,100.47,502.35,Completed,13-Sep-2025,13/07/2026 21:08
T0007200,U004619,Keith,Stewart,,nicholascampbell@example.org,64.0,Premium,West,Mumbai,S014,Sports,3,68.19,204.57,Completed,09-May-2026,2025-08-11 01:50:23
T0016752,U005833,Tina,Crawford,millermartin,nrice@example.net,56.0,Premium,South,Kochi,S059,Groceries,5,287.2,1436.0,Pending,01-15-2025,30/10/2025 21:26
T0015456,U001679,Linda,Fischer,zacharybrown,kenneth19@example.com,51.0,Premium,West,Mumbai,S050,Groceries,3,69.19,207.57,,29/09/2024,2024-11-26T15:11:03
T0014636,U005293,Michael,Morris,shawchristian,jflores@example.com,25.0,Standard,East,Guwahati,S020,Home & Kitchen,3,184.67,554.01,Completed,01-27-2025,09/02/2026 22:44
T0002993,U001540,James,Malone,teresa16,ppatel@example.net,52.0,Basic,West,Mumbai,S015,Electronics,5,98.52,492.6,Completed,02-07-2025,2025-10-04T05:29:17
T0016132,U000726,Jeremy,Bush,briannamaynard,christinahensley@example.org,18.0,Premium,West,Ahmedabad,S002,Beauty,3,175.03,525.09,,12-08-2025,2025-05-25 21:59:15
T0000148,U002542,Dawn,Turner,katiebutler,jimenezcourtney@example.com,23.0,Premium,East,Patna,S041,Groceries,5,63.05,315.25,Completed,12/01/2025,2026-02-27T21:14:16
T0006887,U000077,Brandon,West,carterjeffrey,bartongeorge@example.net,49.0,Premium,South,Bangalore,S058,Home & Kitchen,6,,252.18,Refunded,16-Feb-2025,2026-02-17T01:42:30
T0011735,U003756,Ronald,Chan,kcain,sethrodriguez@example.net,19.0,Standard,South,Kochi,S037,Books,3,70.03,210.09,,11-06-2024,2024-12-24 04:30:11
T0013032,U001854,Christine,Carrillo,craiggoodwin,james77@example.org,39.0,Standard,North,Delhi,S035,Clothing,5,258.05,1290.25,Completed,27/12/2024,2025-11-15 10:50:58
T0002001,U001106,Sarah,Ferguson,patricia12,,20.0,Premium,West,Ahmedabad,S028,Beauty,2,49.6,99.2,Completed,2025-11-04,2025-11-12 15:19:22
T0000651,U003659,Kristen,Fisher,watsonvickie,kelly02@example.org,67.0,Basic,East,Patna,S012,Groceries,5,185.41,927.05,Completed,2026-06-01,2025-02-26T01:09:55
T0013937,U001920,Michael,Shields,jadams,craig11@example.com,69.0,Premium,East,Kolkata,S008,Groceries,4,33.59,134.36,Refunded,08-Nov-2024,19/12/2025 04:22
T0010136,U005106,Richard,Barnes,raysydney,fhughes@example.com,43.0,Standard,North,Chandigarh,S028,Beauty,5,129.91,649.55,Completed,2024-10-08,13/05/2025 11:26
T0017323,U003532,John,Spencer,brownmike,rebecca79@example.org,59.0,Premium,West,Pune,S045,Sports,5,84.12,420.6,Cancelled,02-14-2025,05/01/2026 21:04
T0016927,U006174,Parker,Mckenzie,kelliwhite,tiffanycurtis@example.org,68.0,Basic,North,Delhi,S047,Sports,1,41.36,41.36,,13-May-2025,2024-09-05T20:09:28
T0015105,U006627,Mary,Zavala,jenniferscott,adam63@example.com,64.0,Premium,North,Jaipur,S008,Groceries,2,45.73,91.46,Completed,2026-03-02,04/12/2024 09:45
T0000628,U003714,Andrew,Ray,benjamin67,dhall@example.net,45.0,Standard,West,Mumbai,S031,Electronics,2,86.73,173.46,Completed,08-25-2025,2025-01-29T18:58:30
T0006063,U004776,James,Dalton,blankenshipkevin,jacqueline75@example.net,31.0,Premium,South,Bangalore,S004,Sports,4,84.26,337.04,Completed,27-Apr-2026,2025-01-17T17:52:40
T0002592,U005106,Michael,Richardson,bjones,olivia93@example.net,47.0,Standard,West,Mumbai,S053,Clothing,3,52.92,158.76,Completed,12-06-2025,2026-07-08T21:25:57
T0007366,U005535,Gary,Taylor,jwilliams,stephanierodriguez@example.net,36.0,Basic,West,Ahmedabad,S002,Beauty,4,159.98,639.92,Completed,29-Apr-2025,2025-11-12 13:04:13
T0014754,U002699,Adam,Allen,william20,briannapham@example.org,59.0,Premium,West,Mumbai,S054,Beauty,3,74.86,224.58,Completed,09-16-2024,20/06/2026 00:25
T0017486,U004230,Duane,Franklin,douglas25,manningaaron@example.com,20.0,Standard,South,Hyderabad,S020,Clothing,1,52.61,52.61,Pending,2024-12-10,11/12/2024 19:59
T0008983,U003944,Stephen,Garrett,aclarke,clopez@example.net,72.0,Basic,South,Chennai,S046,Home & Kitchen,6,111.97,671.82,Completed,07-Feb-2025,08/01/2025 01:30
T0004400,U002486,Zachary,Kim,gonzalezpatty,pnavarro@example.net,72.0,Basic,West,Mumbai,S059,Clothing,3,94.01,282.03,Completed,02-Nov-2025,2025-02-15T16:27:45
T0006774,U001194,Pamela,Garcia,pennyweiss,hendersonmatthew@example.com,20.0,Premium,East,Guwahati,S045,Books,4,135.15,540.6,Completed,2024-10-30,2025-07-17 07:30:15
T9001150,U000267,Harry,Rosario,larrywilson,reyesashley@example.net,53.0,Premium,South,Bangalore,S022,Electronics,4,124.21,496.84,Completed,04-Jul-2026,29/04/2026 20:07
T0008564,U003300,David,Morris,corey41,christopherjohnson@example.org,69.0,Premium,East,Kolkata,S008,Groceries,3,56.86,170.58,Completed,25/08/2025,2024-10-06 18:17:26
T0005657,U004590,Stacy,Ramirez,burnettaustin,jennyevans@example.net,28.0,Basic,South,,S017,Clothing,2,50.38,100.76,Completed,10-01-2024,2025-12-04T04:57:13
T0016978,U002529,Stephanie,Chavez,uwilson,annewilliams@example.net,57.0,Premium,South,Kochi,S042,Home & Kitchen,5,111.34,556.7,Completed,15/02/2026,2026-02-27 03:12:09
T0009745,U006061,Meagan,Alexander,leslie96,millerkimberly@example.com,39.0,Basic,South,Kochi,S045,Electronics,1,241.43,241.43,Completed,13/12/2025,18/08/2024 10:02
T0014042,U002191,Adam,Walters,matthewturner,davidtaylor@example.org,18.0,Premium,South,Bangalore,S032,Home & Kitchen,4,109.07,436.28,Cancelled,01-08-2026,13/06/2025 03:45
T0009464,U000670,Hunter,Garcia,joshua77,miranda10@example.net,46.0,Premium,East,,S001,Books,3,237.31,711.93,Completed,30-Sep-2024,2026-06-26T00:18:19
T0016669,U005710,Michelle,Bird,robert40,davidshelton@example.org,74.0,Basic,East,Patna,S053,Sports,3,76.17,228.51,Completed,19-Jul-2024,2025-01-20T18:15:17
T0012578,U003584,Courtney,Monroe,simpsonsamantha,tsingh@example.org,21.0,Basic,West,Surat,S038,Beauty,4,133.92,535.68,Completed,02-Sep-2025,2025-07-10 05:58:51
T0011367,U006493,William,Williams,matthew45,crystalhuang@example.com,19.0,Basic,East,Bhubaneswar,S023,Groceries,1,124.29,124.29,Completed,09-21-2025,2024-12-17T15:29:30
T0006610,U006643,Dave,Graves,ftorres,bherman@example.org,27.0,Premium,South,Chennai,S049,Clothing,1,119.92,119.92,Cancelled,2025-12-30,2025-07-29 00:36:38
T0017373,U006943,John,Buchanan,travis29,zwillis@example.org,44.0,Basic,West,Mumbai,S035,Clothing,4,146.06,584.24,Completed,25/10/2025,15/09/2025 04:29
T0016344,U001876,Herbert,Carlson,ashley94,tonyasullivan@example.org,19.0,Premium,East,Kolkata,S011,Electronics,6,31.77,190.62,Completed,2026-06-27,2025-08-26T19:03:10
T0010853,U005587,Wendy,Wilson,garymartin,dustin77@example.net,36.0,Standard,West,Ahmedabad,S030,Beauty,4,91.18,364.72,Cancelled,04/09/2025,2026-06-26T12:36:14
T0002211,U000344,Kerri,Rodriguez,susan80,anthony14@example.org,63.0,Basic,South,Hyderabad,S059,Books,5,90.76,453.8,Completed,2026-06-09,27/04/2025 05:11
T0003186,U001329,Laura,Miller,zsolomon,knoxmark@example.org,73.0,Basic,West,Mumbai,S038,Home & Kitchen,3,67.54,202.62,Pending,09-19-2024,2025-02-15T16:12:50
T0007577,U003423,Jackson,Rodriguez,,james96@example.net,67.0,Premium,East,Kolkata,S018,Electronics,2,20.11,40.22,Completed,03/10/2025,2025-07-12 20:36:13
T0009096,U001418,Seth,Mcmillan,tammybuck,ashley23@example.com,23.0,Standard,East,,S051,Beauty,4,45.7,182.8,Refunded,13/06/2026,2024-11-12 17:23:01
T9000019,U004080,Chad,Snyder,davisrichard,briana52@example.com,48.0,Premium,East,Guwahati,S059,Beauty,6,46.18,277.08,Completed,27-May-2025,2025-07-13T22:27:37
T0016940,U003124,Sandra,Reynolds,garrettjohn,fsmith@example.org,71.0,Premium,West,Ahmedabad,S002,Electronics,5,245.61,1228.05,Completed,25/06/2025,2024-09-13T03:40:23
T9001860,U006639,Curtis,Perkins,cynthia15,hunterreed@example.com,34.0,Standard,North,Chandigarh,S050,Books,2,81.42,162.84,Completed,2025-04-29,2025-03-04 20:51:13
T0009314,U001614,Jeremiah,Lewis,stevenray,carlossmith@example.org,49.0,Premium,South,Bangalore,S011,Groceries,2,177.82,355.64,Cancelled,11/04/2025,2025-02-27 01:33:06
T0010671,U003511,Kyle,Manning,vwagner,jenniferwalker@example.com,32.0,Standard,East,Guwahati,S045,Beauty,4,148.57,594.28,Completed,2024-10-31,02/04/2025 21:10
T0012838,U005824,Donna,Klein,jessicagiles,jessicabyrd@example.com,29.0,Basic,East,Guwahati,S035,Home & Kitchen,6,39.0,234.0,Completed,29/09/2025,2024-12-04 10:51:22
T0013348,U004722,Anthony,Silva,,charlesnoble@example.net,34.0,Standard,West,Ahmedabad,S032,Beauty,6,44.23,265.38,Completed,22/12/2025,2026-05-24T20:09:39
T0009842,U004186,Brendan,Green,   ,shannonhester@example.com,35.0,Standard,West,Surat,S020,Home & Kitchen,4,,1020.0,Pending,10-23-2024,29/03/2025 19:42
T0003416,U001838,Laura,Velazquez,mdickson,jray@example.org,18.0,Premium,North,Jaipur,S027,Electronics,1,118.94,118.94,Completed,27/05/2025,2026-05-01 02:37:20
T0006470,U004433,Albert,Miller,destinyyoung,debrafowler@example.com,64.0,Premium,East,Bhubaneswar,S005,Home & Kitchen,3,43.95,131.85,Cancelled,14-Jun-2026,19/11/2024 14:22
T0009637,U006282,Justin,Gregory,zcalhoun,jenkinsadam@example.com,73.0,Premium,North,Lucknow,S026,Sports,4,93.3,373.2,Completed,26/07/2025,09/11/2024 15:19
T0014948,U001627,Corey,Howard,adam99,smithnicole@example.org,73.0,Standard,East,Bhubaneswar,S036,Beauty,3,208.24,624.72,Completed,01/05/2025,2025-07-08 09:40:22
T0002804,U001973,Manuel,Horton,ierickson,amberbooker@example.com,69.0,Basic,South,Kochi,S055,Home & Kitchen,1,65.54,65.54,Completed,17-Jul-2025,2024-09-13 20:42:03
T9000401,U002638,Hunter,Thompson,ebonywilliams,odomryan@example.org,57.0,Standard,North,Jaipur,S058,Clothing,6,28.45,170.7,Refunded,04-May-2025,2026-06-18 02:05:26
T0003403,U006548,Matthew,Evans,beverly86,smurray@example.org,31.0,Premium,West,Mumbai,S037,Beauty,6,267.31,1603.86,Completed,2025-09-23,21/12/2025 20:40
T0008088,U003736,Richard,Nelson,steve36,emiller@example.com,53.0,Basic,West,Pune,S012,Electronics,5,119.49,597.45,Pending,07-27-2024,2024-11-17 19:02:21
T0005490,U006698,Eric,Elliott,bshort,andrewchang@example.net,67.0,Basic,South,Hyderabad,S021,Home & Kitchen,4,38.87,155.48,Completed,2025-11-09,2025-11-15T02:10:48
T0000676,U005746,Laura,Mcconnell,bryan10,breynolds@example.net,68.0,Basic,South,Bangalore,S020,Clothing,1,24.71,24.71,Completed,23-Mar-2026,14/01/2025 16:09
T9000374,U004767,Christine,Roberson,kayla91,cardenaskathleen@example.net,63.0,Basic,West,Pune,S059,Books,6,98.1,588.6,Completed,2024-12-22,2026-03-12 11:57:14
T0006247,U001439,Alexander,Herrera,jennifermurray,pam28@example.com,48.0,Basic,North,Jaipur,S039,Books,5,103.92,519.6,Cancelled,18/10/2025,2026-01-26 15:30:11
T0003348,U005897,Victoria,Henderson,josephoneill,alyssa01@example.net,59.0,Premium,West,Ahmedabad,S031,Books,2,168.62,337.24,Completed,10-Nov-2024,2024-12-09T07:11:36
T0013582,U005954,Jorge,Coleman,ashley26,kiara78@example.com,51.0,Premium,East,Kolkata,S015,Sports,6,155.19,931.14,Completed,2026-04-02,2025-05-20 18:54:54
T0011041,U005387,Robert,Thomas,daniellehernandez,anthonymiles@example.net,55.0,Standard,South,Kochi,S009,Clothing,6,155.19,931.14,,07/03/2026,2025-04-18 19:22:18
T0017762,U005275,Elizabeth,Jenkins,riosjulie,afisher@example.org,71.0,Standard,West,Ahmedabad,S024,Home & Kitchen,5,19.08,95.4,Completed,03/10/2025,2024-10-10 04:02:52
T0006044,U000502,Samantha,Lewis,rodgerssara,elliottryan@example.com,28.0,Standard,East,Kolkata,S006,Sports,6,,631.26,Completed,2025-04-05,2024-10-09 10:56:50
T0001350,U000327,Laura,Martinez,gonzalezkenneth,lho@example.org,59.0,Standard,North,,S039,Home & Kitchen,3,111.73,335.19,Completed,08-25-2024,2026-01-07T11:58:12
T0000071,U003693,Steven,Wilson,jennifercollins,tranchristopher@example.org,17.0,Basic,South,Kochi,S022,Sports,4,,,Completed,03-17-2026,2025-07-17 04:27:26
T9000048,U002067,Jerry,Hicks,catherine50,omiller@example.org,22.0,Premium,North,Delhi,S040,Groceries,2,27.75,55.5,Completed,15-May-2025,22/08/2025 21:55
